second|count
20106|17033
20107|17028
20108|17024
20109|16971
20110|16953
20111|16934
20112|16896
20113|16896
20114|16900
20115|16872
20116|16844
20117|16796
20118|16787
20119|16815
20120|16839
20121|16829
20122|16848
20123|16834
20124|16839
20125|16787
20126|16768
20127|16735
20128|16687
20129|16706
20130|16645
20131|16616
20132|16616
20133|16626
20134|16583
20135|16526
20136|16517
20137|16498
20138|16464
20139|16427
20140|16408
20141|16374
20142|16360
20143|16337
20144|16337
20145|16332
20146|16332
20147|16337
20148|16327
20149|16284
20150|16256
20151|16280
20152|16242
20153|16228
20154|16256
20155|16237
20156|16185
20157|16138
20158|16123
20159|16090
20160|16014
20161|16010
20162|15953
20163|15948
20164|15924
20165|15910
20166|15915
20167|15915
20168|15886
20169|15839
20170|15815
20171|15792
20172|15763
20173|15740
20174|15702
20175|15664
20176|15635
20177|15621
20178|15555
20179|15536
20180|15531
20181|15517
20182|15493
20183|15465
20184|15432
20185|15403
20186|15427
20187|15403
20188|15346
20189|15342
20190|15318
20191|15280
20192|15233
20193|15199
20194|15199
20195|15162
20196|15185
20197|15162
20198|15124
20199|15076
20200|15062
20201|15076
20202|15071
20203|15024
20204|14986
20205|14972
20206|14939
20207|14915
20208|14872
20209|14825
20210|14773
20211|14730
20212|14702
20213|14702
20214|14730
20215|14692
20216|14655
20217|14678
20218|14673
20219|14659
20220|14650
20221|14631
20222|14588
20223|14569
20224|14569
20225|14546
20226|14508
20227|14470
20228|14451
20229|14470
20230|14470
20231|14460
20232|14403
20233|14427
20234|14408
20235|14380
20236|14351
20237|14290
20238|14275
20239|14280
20240|14233
20241|14228
20242|14242
20243|14204
20244|14181
20245|14162
20246|14148
20247|14105
20248|14114
20249|14086
20250|14015
20251|14005
20252|13967
20253|13958
20254|13925
20255|13892
20256|13863
20257|13840
20258|13821
20259|13811
20260|13778
20261|13768
20262|13712
20263|13712
20264|13702
20265|13697
20266|13688
20267|13693
20268|13683
20269|13660
20270|13683
20271|13655
20272|13631
20273|13650
20274|13626
20275|13617
20276|12769
20277|12740
20278|12579
20279|12574
20280|12470
20281|12574
20282|12750
20283|12418
20284|12518
20285|12589
20286|12352
20287|12271
20288|12499
20289|12546
20290|12494
20291|12451
20292|12342
20293|12390
20294|12371
20295|12518
20296|12371
20297|12271
20298|12191
20299|12295
20300|12522
20301|12238
20302|12252
20303|12333
20304|12195
20305|12290
20306|12086
20307|12219
20308|12134
20309|11992
20310|12129
20311|12049
20312|12110
20313|12124
20314|11982
20315|11906
20316|12338
20317|12304
20318|12086
20319|12124
20320|12233
20321|12086
20322|12068
20323|12248
20324|12162
20325|11921
20326|11887
20327|11831
20328|12086
20329|11778
20330|12153
20331|11802
20332|11731
20333|12039
20334|11940
20335|11670
20336|12011
20337|11887
20338|11940
20339|11617
20340|12030
20341|12039
20342|11726
20343|11826
20344|11925
20345|11527
20346|11826
20347|11651
20348|11788
20349|11594
20350|11466
20351|11466
20352|11603
20353|11802
20354|11774
20355|11452
20356|11598
20357|11527
20358|11764
20359|11731
20360|11504
20361|11442
20362|11418
20363|11390
20364|11333
20365|11319
20366|11622
20367|11608
20368|11570
20369|11418
20370|11670
20371|11542
20372|11466
20373|11698
20374|11542
20375|11447
20376|11423
20377|11447
20378|11532
20379|11395
20380|11343
20381|11542
20382|11144
20383|11518
20384|11480
20385|11276
20386|11248
20387|11091
20388|10959
20389|11352
20390|11404
20391|11134
20392|11395
20393|10916
20394|10978
20395|10968
20396|11229
20397|11020
20398|10959
20399|11262
20400|11191
20401|10874
20402|11139
20403|11219
20404|11016
20405|10812
20406|10949
20407|10840
20408|11144
20409|10968
20410|10646
20411|10826
20412|10646
20413|10769
20414|10727
20415|10836
20416|10964
20417|10646
20418|10660
20419|10442
20420|10622
20421|10874
20422|10845
20423|10717
20424|10471
20425|10632
20426|10551
20427|10731
20428|10741
20429|10537
20430|10248
20431|10258
20432|10651
20433|10528
20434|10220
20435|10641
20436|10314
20437|10234
20438|10641
20439|10575
20440|10262
20441|10457
20442|10566
20443|10025
20444|10447
20445|10475
20446|10002
20447|10357
20448|10314
20449|10049
20450|10139
20451|9964
20452|10059
20453|10063
20454|9869
20455|9826
20456|9836
20457|10044
20458|9836
20459|10025
20460|10243
20461|9765
20462|10077
20463|9727
20464|9978
20465|10021
20466|10172
20467|9765
20468|9893
20469|9632
20470|9703
20471|10030
20472|9997
20473|9571
20474|9698
20475|9514
20476|9599
20477|9405
20478|9627
20479|9571
20480|9537
20481|9798
20482|9670
20483|9533
20484|9642
20485|9405
20486|9613
20487|9514
20488|9547
20489|9689
20490|9675
20491|9244
20492|9528
20493|9409
20494|9300
20495|9263
20496|9585
20497|9334
20498|9594
20499|9414
20500|9300
20501|9433
20502|9372
20503|9528
20504|9514
20505|9310
20506|9163
20507|9300
20508|9125
20509|9267
20510|8992
20511|9353
20512|9210
20513|9054
20514|9386
20515|9078
20516|9068
20517|9277
20518|9409
20519|9002
20520|9087
20521|9386
20522|8846
20523|8803
20524|9234
20525|9210
20526|9139
20527|8722
20528|9196
20529|8846
20530|8992
20531|8978
20532|8808
20533|8850
20534|9149
20535|9035
20536|8850
20537|8883
20538|8708
20539|8926
20540|8666
20541|8964
20542|8779
20543|8467
20544|8410
20545|8462
20546|8917
20547|8708
20548|8812
20549|8684
20550|8651
20551|8718
20552|8457
20553|8485
20554|8675
20555|8504
20556|8395
20557|8315
20558|8637
20559|8533
20560|8348
20561|8448
20562|8268
20563|8196
20564|8495
20565|8623
20566|8504
20567|8358
20568|8239
20569|8206
20570|8249
20571|8182
20572|8192
20573|8353
20574|8182
20575|8272
20576|8040
20577|7765
20578|8239
20579|8282
20580|7936
20581|8064
20582|8125
20583|7808
20584|8135
20585|7893
20586|8007
20587|7576
20588|7808
20589|7637
20590|7751
20591|7675
20592|7893
20593|7576
20594|7581
20595|7666
20596|7751
20597|7761
20598|7486
20599|7623
20600|7917
20601|7689
20602|7832
20603|7505
20604|7519
20605|7481
20606|7415
20607|7585
20608|7623
20609|7448
20610|7121
20611|7396
20612|7623
20613|7457
20614|7268
20615|7547
20616|7547
20617|7116
20618|7566
20619|7505
20620|7126
20621|7216
20622|7197
20623|7102
20624|7083
20625|7225
20626|7476
20627|7239
20628|7514
20629|7472
20630|7083
20631|7026
20632|7069
20633|7230
20634|6965
20635|7329
20636|7367
20637|6908
20638|7216
20639|7088
20640|7097
20641|7415
20642|7325
20643|6879
20644|6884
20645|7415
20646|6903
20647|7315
20648|7235
20649|7149
20650|7126
20651|6917
20652|6946
20653|7050
20654|6998
20655|7382
20656|7320
20657|6770
20658|6993
20659|7074
20660|7002
20661|7277
20662|7277
20663|7097
20664|6770
20665|7173
20666|6690
20667|7078
20668|6983
20669|7121
20670|6983
20671|7059
20672|7111
20673|7097
20674|6851
20675|6751
20676|7021
20677|6784
20678|6908
20679|7149
20680|6832
20681|7069
20682|6813
20683|6628
20684|6642
20685|7026
20686|7002
20687|6846
20688|7064
20689|6955
20690|7168
20691|6614
20692|6860
20693|7036
20694|6870
20695|6837
20696|6661
20697|6983
20698|6813
20699|6827
20700|6718
20701|6685
20702|6789
20703|7074
20704|7031
20705|6870
20706|6893
20707|6860
20708|6917
20709|6856
20710|6803
20711|6983
20712|7050
20713|6931
20714|6766
20715|6946
20716|6908
20717|6548
20718|6941
20719|6628
20720|7088
20721|7036
20722|6609
20723|7083
20724|7055
20725|6751
20726|6604
20727|6661
20728|6543
20729|6851
20730|6609
20731|6567
20732|6680
20733|6893
20734|6676
20735|6652
20736|7097
20737|6837
20738|6993
20739|6813
20740|6747
20741|7126
20742|6680
20743|7040
20744|6884
20745|6998
20746|7078
20747|6941
20748|7126
20749|7102
20750|6922
20751|7135
20752|7055
20753|6704
20754|7074
20755|7036
20756|6628
20757|6983
20758|6685
20759|6728
20760|7116
20761|6965
20762|6666
20763|6747
20764|6969
20765|6685
20766|6633
20767|6946
20768|6713
20769|6865
20770|7121
20771|6898
20772|7036
20773|7069
20774|6751
20775|6704
20776|6780
20777|7107
20778|6813
20779|6737
20780|6709
20781|7239
20782|6941
20783|7183
20784|7092
20785|7249
20786|6822
20787|6813
20788|7282
20789|7164
20790|6813
20791|7074
20792|6856
20793|7036
20794|7021
20795|6903
20796|7097
20797|7097
20798|7211
20799|7036
20800|6827
20801|7225
20802|6860
20803|6898
20804|7145
20805|7230
20806|6875
20807|7021
20808|7348
20809|6988
20810|7211
20811|7325
20812|7429
20813|7036
20814|7040
20815|7183
20816|7372
20817|7263
20818|7258
20819|7467
20820|7187
20821|6988
20822|7377
20823|7382
20824|7135
20825|7400
20826|7159
20827|7396
20828|7026
20829|7472
20830|7007
20831|7519
20832|7159
20833|7481
20834|7111
20835|7415
20836|7130
20837|7235
20838|7386
20839|7102
20840|7050
20841|7201
20842|7021
20843|7055
20844|7320
20845|7059
20846|7329
20847|7220
20848|7097
20849|7107
20850|7130
20851|7367
20852|7339
20853|7192
20854|7334
20855|7092
20856|7168
20857|7102
20858|7249
20859|7519
20860|7500
20861|7325
20862|7097
20863|7282
20864|7206
20865|7282
20866|7476
20867|7277
20868|7509
20869|7282
20870|7211
20871|7130
20872|7192
20873|7192
20874|7571
20875|7538
20876|7685
20877|7538
20878|7519
20879|7486
20880|7358
20881|7353
20882|7571
20883|7495
20884|7524
20885|7405
20886|7562
20887|7519
20888|7268
20889|7652
20890|7310
20891|7329
20892|7405
20893|7633
20894|7524
20895|7301
20896|7528
20897|7429
20898|7581
20899|7382
20900|7647
20901|7310
20902|7415
20903|7661
20904|7604
20905|7661
20906|7765
20907|7756
20908|7680
20909|7699
20910|7358
20911|7609
20912|7727
20913|7694
20914|7396
20915|7334
20916|7708
20917|7604
20918|7296
20919|7457
20920|7642
20921|7419
20922|7363
20923|7348
20924|7566
20925|7481
20926|7320
20927|7618
20928|7509
20929|7675
20930|7434
20931|7467
20932|7320
20933|7623
20934|7367
20935|7391
20936|7524
20937|7462
20938|7576
20939|7386
20940|7637
20941|7671
20942|7386
20943|7557
20944|7291
20945|7419
20946|7424
20947|7306
20948|7382
20949|7472
20950|7424
20951|7310
20952|7367
20953|7647
20954|7462
20955|7552
20956|7391
20957|7656
20958|7315
20959|7533
20960|7291
20961|7642
20962|7547
20963|7486
20964|7585
20965|7628
20966|7514
20967|7476
20968|7277
20969|7268
20970|7585
20971|7419
20972|7273
20973|7637
20974|7443
20975|7419
20976|7424
20977|7415
20978|7306
20979|7334
20980|7652
20981|7514
20982|7377
20983|7396
20984|7500
20985|7647
20986|7557
20987|7656
20988|7372
20989|7509
20990|7400
20991|7353
20992|7519
20993|7647
20994|7405
20995|7429
20996|7467
20997|7585
20998|7400
20999|7315
21000|7628
21001|7486
21002|7604
21003|7382
21004|7291
21005|7524
21006|7268
21007|7519
21008|7306
21009|7220
21010|7225
21011|7206
21012|7377
21013|7334
21014|7396
21015|7443
21016|7149
21017|7206
21018|7339
21019|7325
21020|7424
21021|7348
21022|7130
21023|7301
21024|7268
21025|7216
21026|7334
21027|7145
21028|7183
21029|7183
21030|7325
21031|7296
21032|7334
21033|7154
21034|7315
21035|7263
21036|7055
21037|7097
21038|7140
21039|7040
21040|7088
21041|7050
21042|7173
21043|7159
21044|7040
21045|6955
21046|7173
21047|7145
21048|7097
21049|7007
21050|6955
21051|7145
21052|7107
21053|7121
21054|7045
21055|7097
21056|6993
21057|7102
21058|6960
21059|6969
21060|6841
21061|6822
21062|6998
21063|6832
21064|6908
21065|6998
21066|6856
21067|6751
21068|6784
21069|6709
21070|6694
21071|6709
21072|6728
21073|6841
21074|6860
21075|6676
21076|6832
21077|6893
21078|6680
21079|6822
21080|6761
21081|6742
21082|6813
21083|6789
21084|6832
21085|6780
21086|6604
21087|6604
21088|6581
21089|6680
21090|6628
21091|6671
21092|6737
21093|6571
21094|6770
21095|6638
21096|6609
21097|6642
21098|6794
21099|6732
21100|6647
21101|6737
21102|6775
21103|6633
21104|6799
21105|6756
21106|6604
21107|6756
21108|6728
21109|6647
21110|6638
21111|6571
21112|6709
21113|6709
21114|6704
21115|6628
21116|6590
21117|6590
21118|6609
21119|6704
21120|6661
21121|6633
21122|6552
21123|6538
21124|6533
21125|6585
21126|6671
21127|6728
21128|6713
21129|6718
21130|6604
21131|6709
21132|6638
21133|6581
21134|6704
21135|6567
21136|6614
21137|6699
21138|6567
21139|6609
21140|6600
21141|6600
21142|6600
21143|6647
21144|6694
21145|6638
21146|6704
21147|6571
21148|6604
21149|6548
21150|6661
21151|6585
21152|6614
21153|6562
21154|6524
21155|6576
21156|6548
21157|6538
21158|6557
21159|6557
21160|6514
21161|6604
21162|6510
21163|6519
21164|6548
21165|6548
21166|6462
21167|6500
21168|6510
21169|6434
21170|6467
21171|6477
21172|6538
21173|6519
21174|6505
21175|6467
21176|6434
21177|6396
21178|6405
21179|6391
21180|6448
21181|6443
21182|6382
21183|6363
21184|6429
21185|6415
21186|6358
21187|6401
21188|6391
21189|6358
21190|6377
21191|6410
21192|6372
21193|6405
21194|6401
21195|6358
21196|6386
21197|6368
21198|6325
21199|6344
21200|6320
21201|6339
21202|6301
21203|6344
21204|6325
21205|6320
21206|6349
21207|6315
21208|6278
21209|6315
21210|6296
21211|6301
21212|6315
21213|6315
21214|6315
21215|6344
21216|6344
21217|6358
21218|6330
21219|6353
21220|6372
21221|6349
21222|6344
21223|6353
21224|6377
21225|6391
21226|6396
21227|6401
21228|6420
21229|6410
21230|6405
21231|6368
21232|6372
21233|6363
21234|6363
21235|6363
21236|6353
21237|6358
21238|6349
21239|6334
21240|6353
21241|6353
21242|6353
21243|6344
21244|6325
21245|6306
21246|6306
21247|6296
21248|6311
21249|6282
21250|6292
21251|6306
21252|6325
21253|6320
21254|6306
21255|6292
21256|6306
21257|6315
21258|6306
21259|6311
21260|6301
21261|6287
21262|6282
21263|6287
21264|6296
21265|6311
21266|6330
21267|6330
21268|6311
21269|6320
21270|6315
21271|6301
21272|6287
21273|6282
21274|6306
21275|6320
21276|6301
21277|6311
21278|6325
21279|6306
21280|6296
21281|6292
21282|6306
21283|6306
21284|6320
21285|6287
21286|6301
21287|6315
21288|6282
21289|6254
21290|6273
21291|6244
21292|6230
21293|6225
21294|6263
21295|6254
21296|6197
21297|6235
21298|6169
21299|6206
21300|6131
21301|6145
21302|6131
21303|6169
21304|6159
21305|6187
21306|6216
21307|6169
21308|6197
21309|6192
21310|6121
21311|6150
21312|6135
21313|6112
21314|6121
21315|6173
21316|6192
21317|6197
21318|6169
21319|6164
21320|6159
21321|6221
21322|6131
21323|6131
21324|6169
21325|6173
21326|6102
21327|6150
21328|6116
21329|6074
21330|6135
21331|6164
21332|6187
21333|6183
21334|6145
21335|6074
21336|6150
21337|6097
21338|6135
21339|6121
21340|6178
21341|6126
21342|6183
21343|6116
21344|6183
21345|6140
21346|6159
21347|6164
21348|6135
21349|6112
21350|6060
21351|6173
21352|6041
21353|6031
21354|6121
21355|5974
21356|6017
21357|6022
21358|5970
21359|6031
21360|5979
21361|6064
21362|6017
21363|5965
21364|5974
21365|6022
21366|6074
21367|6012
21368|5903
21369|6007
21370|5898
21371|5993
21372|5913
21373|5951
21374|5979
21375|5875
21376|5875
21377|5979
21378|5884
21379|5941
21380|5870
21381|5875
21382|5880
21383|5870
21384|5752
21385|5908
21386|5861
21387|5837
21388|5695
21389|5865
21390|5827
21391|5799
21392|5861
21393|5718
21394|5704
21395|5652
21396|5728
21397|5695
21398|5775
21399|5718
21400|5681
21401|5633
21402|5595
21403|5605
21404|5662
21405|5714
21406|5695
21407|5567
21408|5619
21409|5643
21410|5671
21411|5572
21412|5472
21413|5586
21414|5458
21415|5486
21416|5448
21417|5605
21418|5609
21419|5567
21420|5595
21421|5496
21422|5439
21423|5496
21424|5425
21425|5510
21426|5609
21427|5486
21428|5463
21429|5354
21430|5519
21431|5534
21432|5557
21433|5472
21434|5477
21435|5581
21436|5382
21437|5458
21438|5538
21439|5482
21440|5519
21441|5349
21442|5524
21443|5401
21444|5477
21445|5335
21446|5458
21447|5283
21448|5287
21449|5500
21450|5268
21451|5472
21452|5349
21453|5420
21454|5311
21455|5354
21456|5373
21457|5429
21458|5268
21459|5453
21460|5429
21461|5245
21462|5316
21463|5249
21464|5391
21465|5207
21466|5188
21467|5297
21468|5178
21469|5145
21470|5192
21471|5415
21472|5401
21473|5316
21474|5240
21475|5401
21476|5178
21477|5382
21478|5211
21479|5354
21480|5117
21481|5273
21482|5197
21483|5207
21484|5297
21485|5221
21486|5311
21487|5368
21488|5420
21489|5354
21490|5207
21491|5316
21492|5150
21493|5221
21494|5278
21495|5339
21496|5102
21497|5159
21498|5211
21499|5084
21500|5202
21501|5249
21502|5268
21503|5311
21504|5126
21505|5088
21506|5136
21507|5174
21508|5131
21509|5008
21510|5003
21511|4998
21512|5098
21513|5121
21514|5254
21515|5174
21516|5245
21517|5197
21518|5140
21519|5197
21520|5036
21521|4965
21522|5008
21523|4941
21524|5084
21525|5207
21526|5145
21527|5155
21528|4946
21529|5178
21530|4937
21531|5159
21532|4932
21533|5145
21534|4984
21535|5088
21536|5084
21537|4956
21538|5150
21539|5065
21540|5093
21541|4913
21542|4847
21543|5055
21544|4913
21545|4941
21546|4861
21547|5169
21548|5055
21549|4851
21550|4913
21551|4828
21552|5159
21553|5060
21554|4989
21555|4747
21556|4875
21557|5093
21558|4960
21559|4785
21560|5022
21561|4941
21562|4899
21563|5102
21564|4709
21565|4823
21566|4832
21567|4700
21568|4823
21569|4823
21570|4733
21571|5046
21572|4761
21573|4937
21574|5065
21575|4809
21576|5012
21577|4861
21578|4913
21579|4723
21580|4993
21581|4899
21582|5027
21583|4993
21584|4581
21585|4956
21586|4586
21587|4742
21588|4794
21589|4577
21590|4610
21591|4761
21592|4927
21593|4548
21594|4761
21595|4757
21596|4927
21597|4941
21598|4591
21599|4757
21600|4785
21601|4790
21602|4719
21603|4605
21604|4785
21605|4595
21606|4487
21607|4813
21608|4866
21609|4515
21610|4851
21611|4633
21612|4771
21613|4539
21614|4401
21615|4747
21616|4363
21617|4742
21618|4676
21619|4487
21620|4747
21621|4415
21622|4633
21623|4316
21624|4671
21625|4444
21626|4643
21627|4742
21628|4458
21629|4259
21630|4548
21631|4221
21632|4624
21633|4643
21634|4572
21635|4273
21636|4306
21637|4543
21638|4169
21639|4415
21640|4250
21641|4145
21642|4212
21643|4321
21644|4136
21645|4288
21646|4288
21647|4264
21648|4444
21649|4150
21650|4292
21651|4197
21652|4396
21653|4150
21654|4216
21655|4103
21656|4477
21657|4084
21658|4036
21659|4013
21660|4207
21661|4264
21662|3923
21663|4122
21664|4022
21665|4292
21666|4392
21667|4122
21668|4354
21669|4112
21670|4126
21671|4349
21672|3994
21673|3856
21674|4093
21675|3908
21676|3885
21677|3965
21678|4288
21679|4150
21680|3837
21681|4074
21682|4216
21683|3766
21684|3833
21685|3918
21686|3866
21687|3818
21688|3961
21689|4179
21690|4074
21691|3942
21692|4070
21693|3946
21694|3894
21695|4093
21696|4160
21697|4197
21698|4079
21699|4027
21700|4155
21701|3833
21702|3866
21703|3970
21704|3667
21705|3653
21706|3799
21707|4051
21708|4055
21709|3743
21710|3667
21711|3672
21712|4046
21713|4055
21714|3918
21715|3871
21716|3582
21717|3624
21718|3785
21719|3975
21720|3885
21721|3908
21722|3510
21723|3818
21724|3615
21725|3762
21726|4022
21727|3956
21728|3989
21729|3638
21730|3686
21731|3965
21732|3487
21733|3951
21734|3719
21735|3795
21736|3842
21737|3833
21738|3904
21739|3624
21740|3657
21741|3582
21742|3871
21743|3871
21744|3681
21745|3695
21746|3364
21747|3501
21748|3743
21749|3468
21750|3634
21751|3691
21752|3444
21753|3605
21754|3757
21755|3558
21756|3444
21757|3776
21758|3733
21759|3406
21760|3354
21761|3387
21762|3567
21763|3643
21764|3359
21765|3691
21766|3676
21767|3638
21768|3335
21769|3231
21770|3572
21771|3240
21772|3648
21773|3368
21774|3198
21775|3638
21776|3491
21777|3691
21778|3724
21779|3146
21780|3463
21781|3676
21782|3439
21783|3615
21784|3444
21785|3340
21786|3292
21787|3686
21788|3567
21789|3131
21790|3364
21791|3686
21792|3269
21793|3605
21794|3127
21795|3662
21796|3226
21797|3439
21798|3596
21799|3430
21800|3553
21801|3292
21802|3245
21803|3112
21804|3506
21805|3648
21806|3070
21807|3600
21808|3510
21809|3506
21810|3150
21811|3501
21812|3387
21813|3610
21814|3335
21815|3079
21816|3231
21817|3600
21818|3520
21819|3075
21820|3392
21821|3544
21822|3065
21823|3596
21824|3330
21825|3600
21826|3075
21827|3496
21828|3202
21829|3103
21830|3032
21831|3544
21832|3193
21833|3274
21834|3349
21835|3316
21836|3288
21837|3558
21838|3136
21839|3112
21840|3184
21841|3056
21842|3515
21843|3264
21844|3221
21845|3558
21846|3226
21847|3056
21848|3274
21849|3264
21850|3553
21851|3463
21852|3449
21853|3283
21854|3217
21855|3373
21856|3283
21857|3496
21858|3525
21859|3259
21860|3141
21861|3018
21862|3534
21863|3558
21864|3330
21865|3060
21866|3292
21867|3468
21868|3056
21869|3297
21870|3202
21871|3506
21872|3146
21873|3108
21874|3022
21875|3383
21876|3288
21877|3326
21878|3075
21879|3496
21880|3392
21881|3544
21882|3174
21883|3383
21884|2970
21885|3027
21886|3316
21887|3463
21888|2980
21889|3032
21890|2989
21891|3501
21892|3311
21893|3022
21894|3283
21895|3122
21896|3297
21897|3420
21898|3330
21899|2966
21900|2970
21901|3473
21902|3349
21903|3449
21904|3416
21905|3297
21906|3236
21907|3269
21908|3529
21909|3075
21910|3525
21911|3311
21912|3496
21913|3098
21914|3198
21915|3411
21916|3468
21917|3217
21918|3491
21919|3160
21920|2985
21921|3482
21922|3150
21923|2956
21924|3032
21925|3207
21926|2975
21927|3525
21928|3112
21929|3198
21930|3027
21931|2999
21932|3202
21933|3435
21934|3515
21935|3103
21936|3373
21937|3292
21938|3387
21939|2970
21940|3520
21941|3278
21942|3510
21943|3089
21944|3141
21945|3255
21946|3155
21947|3127
21948|3373
21949|3349
21950|3022
21951|3345
21952|3454
21953|3056
21954|3236
21955|3221
21956|3027
21957|3146
21958|3326
21959|3240
21960|3326
21961|3032
21962|3112
21963|3236
21964|3117
21965|3269
21966|3117
21967|2970
21968|3496
21969|3018
21970|3079
21971|2980
21972|3430
21973|3150
21974|3420
21975|3401
21976|3340
21977|3297
21978|3160
21979|3089
21980|3150
21981|3364
21982|3349
21983|2966
21984|3397
21985|3022
21986|3160
21987|3468
21988|3321
21989|3444
21990|3231
21991|2999
21992|3008
21993|3037
21994|3373
21995|3392
21996|3117
21997|3345
21998|3444
21999|3041
22000|3027
22001|3041
22002|2994
22003|3041
22004|3093
22005|3302
22006|3274
22007|3032
22008|3193
22009|3416
22010|2942
22011|3435
22012|2942
22013|3326
22014|3326
22015|3003
22016|3174
22017|3340
22018|3340
22019|3174
22020|3321
22021|2951
22022|3321
22023|3184
22024|3226
22025|3330
22026|2956
22027|2942
22028|3364
22029|2999
22030|3032
22031|2913
22032|3401
22033|3108
22034|2989
22035|2928
22036|2951
22037|3387
22038|3193
22039|3060
22040|3217
22041|3022
22042|2880
22043|2999
22044|2890
22045|2880
22046|2890
22047|3226
22048|2847
22049|3202
22050|3037
22051|2994
22052|3368
22053|3240
22054|2871
22055|3217
22056|2871
22057|3018
22058|3060
22059|3169
22060|2961
22061|2970
22062|3193
22063|3065
22064|2876
22065|2999
22066|3160
22067|3051
22068|2994
22069|3160
22070|3259
22071|3250
22072|2871
22073|2970
22074|3236
22075|3060
22076|3184
22077|2985
22078|3274
22079|3075
22080|3022
22081|3127
22082|3174
22083|3127
22084|3103
22085|2980
22086|2819
22087|3264
22088|3018
22089|3288
22090|3084
22091|3070
22092|3207
22093|2828
22094|3141
22095|3193
22096|2838
22097|3018
22098|2800
22099|2999
22100|2885
22101|3037
22102|2956
22103|3103
22104|2909
22105|3221
22106|2947
22107|3221
22108|2762
22109|3146
22110|2776
22111|3075
22112|2800
22113|3150
22114|3179
22115|2866
22116|3131
22117|2762
22118|2876
22119|3146
22120|3122
22121|3193
22122|2786
22123|3093
22124|3056
22125|2923
22126|3093
22127|3141
22128|2899
22129|2904
22130|3056
22131|3112
22132|3112
22133|2823
22134|2743
22135|2866
22136|2795
22137|2767
22138|2894
22139|3018
22140|3022
22141|3027
22142|3060
22143|2786
22144|2871
22145|3084
22146|2738
22147|2833
22148|3103
22149|2705
22150|2899
22151|2833
22152|2786
22153|2804
22154|3075
22155|2781
22156|2842
22157|2695
22158|2861
22159|2961
22160|2700
22161|2823
22162|2743
22163|2672
22164|3065
22165|2847
22166|3079
22167|2814
22168|3051
22169|2866
22170|3013
22171|2677
22172|2909
22173|2951
22174|2970
22175|3060
22176|2639
22177|2667
22178|2658
22179|2686
22180|3022
22181|2937
22182|3022
22183|2771
22184|2653
22185|2757
22186|2643
22187|2781
22188|2842
22189|2677
22190|2639
22191|2923
22192|2985
22193|2975
22194|2662
22195|2795
22196|2918
22197|2733
22198|2643
22199|2804
22200|2904
22201|2700
22202|2942
22203|2932
22204|2587
22205|2786
22206|2790
22207|2572
22208|2591
22209|2577
22210|2738
22211|2591
22212|2928
22213|2639
22214|2880
22215|2814
22216|2582
22217|2890
22218|2918
22219|2634
22220|2814
22221|2842
22222|2658
22223|2582
22224|2672
22225|2885
22226|2847
22227|2686
22228|2804
22229|2748
22230|2662
22231|2710
22232|2847
22233|2705
22234|2549
22235|2762
22236|2743
22237|2653
22238|2700
22239|2686
22240|2847
22241|2814
22242|2492
22243|2804
22244|2776
22245|2781
22246|2710
22247|2752
22248|2511
22249|2804
22250|2733
22251|2800
22252|2515
22253|2700
22254|2468
22255|2748
22256|2700
22257|2601
22258|2563
22259|2629
22260|2634
22261|2743
22262|2658
22263|2468
22264|2468
22265|2568
22266|2530
22267|2743
22268|2677
22269|2672
22270|2534
22271|2468
22272|2482
22273|2568
22274|2511
22275|2487
22276|2658
22277|2449
22278|2648
22279|2496
22280|2677
22281|2425
22282|2568
22283|2686
22284|2402
22285|2572
22286|2615
22287|2553
22288|2568
22289|2492
22290|2596
22291|2402
22292|2373
22293|2520
22294|2473
22295|2624
22296|2496
22297|2601
22298|2473
22299|2587
22300|2411
22301|2511
22302|2587
22303|2544
22304|2350
22305|2520
22306|2525
22307|2331
22308|2364
22309|2492
22310|2492
22311|2425
22312|2425
22313|2568
22314|2449
22315|2435
22316|2312
22317|2383
22318|2406
22319|2316
22320|2397
22321|2449
22322|2373
22323|2316
22324|2354
22325|2335
22326|2350
22327|2321
22328|2449
22329|2506
22330|2388
22331|2316
22332|2288
22333|2435
22334|2406
22335|2392
22336|2449
22337|2406
22338|2264
22339|2321
22340|2430
22341|2459
22342|2307
22343|2255
22344|2226
22345|2302
22346|2297
22347|2269
22348|2293
22349|2283
22350|2354
22351|2212
22352|2250
22353|2402
22354|2364
22355|2316
22356|2264
22357|2331
22358|2283
22359|2335
22360|2369
22361|2326
22362|2312
22363|2321
22364|2231
22365|2264
22366|2217
22367|2174
22368|2189
22369|2165
22370|2335
22371|2226
22372|2236
22373|2321
22374|2250
22375|2288
22376|2189
22377|2160
22378|2217
22379|2136
22380|2217
22381|2212
22382|2260
22383|2241
22384|2231
22385|2269
22386|2179
22387|2212
22388|2207
22389|2108
22390|2226
22391|2222
22392|2212
22393|2189
22394|2103
22395|2132
22396|2108
22397|2084
22398|2184
22399|2141
22400|2189
22401|2113
22402|2193
22403|2146
22404|2174
22405|2113
22406|2146
22407|2117
22408|2160
22409|2098
22410|2108
22411|2061
22412|2080
22413|2136
22414|2113
22415|2046
22416|2037
22417|2103
22418|2027
22419|2046
22420|2098
22421|2065
22422|2023
22423|2094
22424|2094
22425|2008
22426|2018
22427|1994
22428|2004
22429|2065
22430|2008
22431|2056
22432|1999
22433|2065
22434|2061
22435|1980
22436|2018
22437|2013
